sim seed ne n mur mud1 mufv1 mud2 mufv2 ts1 int12 genomesize rrate GSS.He GSS.Dj GSS.WCst GSS.S GSS.thetaW GSS.D GSS.Da GSS.ZZ
570 519229796 9936 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.156897700924 0.000751036885219 0.00301013084387 2458 374.271231758 0.0939233224362 0.000472992709684 NA
571 359793202 4583 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.150534198058 -0.000597270713844 -0.00213279631189 1186 180.588153322 -0.0350542053421 -0.000320717626922 NA
572 171224039 7741 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.191499945057 -0.000609058033491 -0.00181147928393 2372 361.176306644 0.795625480533 -0.000346585054276 NA
573 218493211 8651 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.120585638192 0.0235146147864 0.137626641714 2131 324.480063009 -0.642307289435 0.0178189010515 NA
574 517532326 9778 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155652277597 -0.000146318003443 -0.000305491059526 2454 373.662165474 0.068664821199 -4.7543135398e-05 NA
575 172115763 1136 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.115790590818 0.0265747364451 0.164304384072 258 39.2847753432 -0.726710473972 0.0207230814927 NA
576 894406441 9173 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.164602958362 2.13671276878e-05 0.000156458580657 2743 417.667204521 0.250247885611 2.57555550296e-05 NA
577 800957324 6072 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.117290902914 0.0113917149232 0.0604605689962 1409 214.543598677 -0.708217008457 0.00731196347244 NA
578 573632009 6873 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.157979299804 0.0362182927411 0.134163193853 1866 284.129421668 0.115781035893 0.0227149431509 NA
579 615889839 7506 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.176072326604 -0.000369900854229 -0.00122773064422 1828 278.343291966 0.482448053185 -0.000216037105658 NA
580 757346433 1176 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139132548525 -0.000172004543623 4.63717420358e-05 274 41.7210404807 -0.261968064976 6.45196786872e-06 NA
581 231642107 6745 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163999825867 0.0612780055197 0.24061527336 1612 245.453712609 0.23769556487 0.0448422012357 NA
582 385571301 6568 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139285899364 0.0145715085226 0.0644123890837 1625 247.433178034 -0.262972890743 0.00926952547352 NA
583 640524574 7505 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.106931059211 0.00915149252383 0.0517591639986 1695 258.09183801 -0.918564977584 0.00568132402425 NA
584 570907705 3038 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.216003228693 0.00227348538814 0.00544692714564 902 137.34444713 1.28792091667 0.0011797588274 NA
585 853451566 5499 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.169526238349 0.084131749326 0.30623756121 1424 216.827597243 0.349501996598 0.0612739854469 NA
586 270786482 2907 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.14817107106 0.000643870021104 0.00265568087339 816 124.249522016 -0.0827072960709 0.000394016959797 NA
587 172438981 8775 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.118982897789 0.0181244861988 0.0975368641007 2094 318.846199878 -0.674772444656 0.0121986360888 NA
588 112342253 3450 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0992158634444 0.000105496286197 0.00114722978981 803 122.270056591 -1.07123176056 0.000113888558608 NA
589 632126519 6737 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.143755621749 0.000976159771794 0.0043425987672 1878 285.956620521 -0.172496225308 0.000625628006914 NA
590 693089685 3970 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.166920007828 0.000543793402463 0.00179081016713 1191 181.349486177 0.296514679609 0.000299189271294 NA
591 862111094 535 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.117666928515 0.0188571365258 0.125568152758 134 20.4037205271 -0.677191156672 0.0157623640591 NA
592 154124636 4863 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.135896571421 0.0304697991063 0.150419609589 1347 205.103071268 -0.331417264721 0.0220994379843 NA
593 389273047 4618 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.149801953221 -0.000415521653528 -0.00155520223205 1113 169.472693632 -0.0498566886874 -0.000232791766559 NA
594 144573669 510 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.112775014459 0.0269388673471 0.171310690592 130 19.7946542427 -0.772074539355 0.0211244530344 NA
595 413526328 1005 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.153892088377 0.00126730038127 0.00517874381428 282 42.9391730495 0.0324391542879 0.000799031505043 NA
596 423438260 4195 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.112258222759 0.000520371550925 0.00286962727743 1101 167.645494778 -0.809286610021 0.000322600970336 NA
597 536764982 3371 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.170101092945 0.0601230403741 0.219871516435 848 129.122052291 0.360248699633 0.0420068680667 NA
598 340083959 6111 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.127619970226 0.0243272108664 0.116715700553 1399 213.020932966 -0.499052103568 0.0158159243322 NA
599 831369488 5221 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139781116699 0.0280770072125 0.124499390617 1208 183.938017886 -0.252660731556 0.0185547996606 NA
600 445619560 8975 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.158077508254 0.00160796184912 0.00577051868557 2237 340.620319545 0.117826097427 0.000914822098872 NA
601 220466681 5971 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.125990055438 0.0432498371168 0.237279643735 1401 213.325466108 -0.532057956692 0.0339075828823 NA
602 569631832 2399 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.120645725885 0.0490168390755 0.27013724187 605 92.121275514 -0.637163587148 0.0376655928402 NA
603 820757305 1057 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.145811623007 0.0326558707256 0.155271178382 314 47.8117033246 -0.129052395987 0.0245408075409 NA
604 259444862 7767 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.144706724375 0.0152297619254 0.062488616754 2003 304.989941908 -0.153246262991 0.00933340805375 NA
605 392649249 8293 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.157506545824 -0.000183840062661 -0.000532004905729 2147 326.916328147 0.106238519784 -8.37720273466e-05 NA
606 735997741 6026 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.15042378674 -0.00015168025666 -0.000734898862412 1529 232.815587208 -0.0373250906459 -0.000110505766242 NA
607 789646603 6322 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.123479957378 0.000221222265741 0.00179155208945 1670 254.285173733 -0.58323279902 0.000221418620047 NA
608 379299862 2595 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.172067669173 0.00103073341604 0.00330260429147 737 112.220462899 0.399604928967 0.000569209002951 NA
609 171688207 4992 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.104308629967 0.0318257172397 0.209255880696 1144 174.192957336 -0.970262693885 0.0243706550673 NA
610 481206361 2271 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.144594082006 0.0346513444406 0.171186447163 594 90.446343232 -0.154577118168 0.0270631651524 NA
611 564404904 724 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.107144221941 0.0274261618107 0.179810506859 202 30.7578473617 -0.894141032898 0.0211636076422 NA
612 426282669 8901 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.150046941974 -0.00017020027413 -0.000788862956019 2295 349.451780669 -0.0450092061926 -0.000118319922051 NA
613 782689255 9643 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.157247254674 0.050202810491 0.215221627613 2351 357.97870865 0.101002804875 0.037912589639 NA
614 107859172 7810 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.135546220076 0.00102757763607 0.00402441536097 1856 282.606755957 -0.338869653667 0.000546591389057 NA
615 198633565 100 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.159807950108 0.136594633542 0.492220975756 43 6.5474625572 0.137418652883 0.104254692065 NA
616 179429886 4059 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.175557095719 0.000588559078829 0.00219542255794 1074 163.534297359 0.471063517795 0.000385844492481 NA
617 230808813 5019 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.144326870476 0.0303912116055 0.146919769466 1182 179.979087037 -0.160655793847 0.0228811009362 NA
618 265312138 557 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.132199469914 0.0621801196056 0.351820125458 226 34.4122450681 -0.398694944449 0.0564083637213 NA
619 587670313 4779 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.15724094438 -0.00038282592799 -0.00136410798618 1228 186.983349308 0.100670500483 -0.000214347797621 NA
620 466806566 9587 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.164968062517 0.00151706126248 0.00565742425202 2592 394.674952285 0.257625553023 0.000935935173554 NA
621 687115476 485 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0670397768615 0.00393127334275 0.0490280135731 124 18.8810548161 -1.66321257476 0.00336921300049 NA
622 567706923 6379 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.159882698413 -0.000549061901909 -0.00189791378917 1500 228.399856646 0.15425240189 -0.000303156616416 NA
623 617413512 929 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.11169236568 0.0264767413648 0.189914578377 256 38.980242201 -0.808235976399 0.0234314158684 NA
624 377534839 1435 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.124644958204 0.000615602229358 0.00258216217407 334 50.8570347466 -0.552768453806 0.00032226852827 NA
625 695623042 7330 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.129706106162 0.0271232502602 0.147266320757 1851 281.845423102 -0.457227176556 0.0206155226429 NA
626 570499561 712 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0717676333691 0.00022725555096 0.00256724536767 140 21.3173199537 -1.57799899778 0.000184481335248 NA
627 362590368 1101 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.144512588661 0.0139077684103 0.0720016757723 306 46.5935707559 -0.154958221045 0.0107927217788 NA
628 441004197 7584 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.160655933953 0.0275766991804 0.117611587212 2125 323.566463582 0.17008689911 0.020072415371 NA
629 535088863 4659 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.151603532324 0.00807915646724 0.03959861513 1128 171.756692198 -0.013413426536 0.00612424177626 NA
630 476440110 5294 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.137185284267 0.00086332767955 0.00370566622484 1439 219.111595809 -0.305402227944 0.000509304165022 NA
631 135153911 6252 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.13150001825 0.0255299016725 0.12876491008 1648 250.935309169 -0.420724371479 0.0180946460153 NA
632 565445238 9151 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.169254313238 0.000554227111159 0.00177239570005 2240 341.077119259 0.344454872724 0.000300251031947 NA
633 797117796 1476 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.127031809288 0.0377091723681 0.208023646014 383 58.3180967304 -0.505989285305 0.0294846904234 NA
634 760696149 3114 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.116014372214 0.0201885926527 0.132654662761 791 120.442857738 -0.731954563762 0.0164801952239 NA
635 461617996 9181 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.152810041453 3.66313537114e-05 0.000424007688073 2416 367.876035772 0.0110216420917 6.48063371499e-05 NA
636 634594505 8067 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.128678969335 0.000238277837778 0.000909492627022 1951 297.072080211 -0.478112973675 0.000117085684702 NA
637 692182263 5323 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.138593467849 0.000670627597914 0.00319212802039 1517 230.988388355 -0.276937481984 0.000443113557239 NA
638 522829523 9160 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.17343278067 -0.000368121107825 -0.00110535897079 2418 368.180568914 0.429253962554 -0.00019159985203 NA
639 110681253 2401 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.131856669557 0.0199494550038 0.113086122729 789 120.138324596 -0.412081836332 0.0158024383642 NA
640 678703297 5498 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.210247380036 0.0642191368682 0.192104225801 1791 272.709428836 1.17497129357 0.0446692308556 NA
641 820449526 2575 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.165976136269 0.0492367225686 0.192482919075 786 119.681524883 0.276793167092 0.0353402435204 NA
642 731512031 2596 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.124464556453 0.029240731443 0.153141830928 648 98.6687380712 -0.56053088753 0.020636960652 NA
643 724911660 1878 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.140026683284 0.0406418917934 0.203906341002 549 83.5943475326 -0.246420937862 0.0317847644415 NA
644 172316120 2206 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.104795378858 0.0307540718262 0.199113823791 438 66.6927581407 -0.953455940103 0.0231668479383 NA
645 786908380 5403 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.121055069801 0.0119273737216 0.069188345102 1326 201.905473275 -0.631850792788 0.00867495054458 NA
646 520115925 9415 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.12560765604 -0.000287140578325 -0.0015925737931 2542 387.06162373 -0.540703856903 -0.000199880697745 NA
647 234903734 1156 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.152738799887 0.000123943032808 0.00110402096253 329 50.0957018911 0.0094481368487 0.00016871973851 NA
648 752884093 544 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.133188907521 0.0196549093508 0.105053905082 139 21.1650533826 -0.373880536699 0.0147656664618 NA
649 516320471 8642 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.137497701783 0.00702489586382 0.0309675091782 1813 276.0592934 -0.299299218406 0.00432475698958 NA
650 861320478 9062 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139327962919 0.000283957266929 0.00109969402564 2318 352.953911804 -0.262372496277 0.000153302209929 NA
651 591213873 2787 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.132546169819 0.024855673751 0.136479196844 933 142.064710834 -0.39856453034 0.019411079244 NA
652 665764664 9334 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.152166880666 0.000124362088407 0.000720924606198 2436 370.921367194 -0.00202176944642 0.000109740306624 NA
653 328109278 2003 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.160419639388 0.000843320068861 0.00278270197869 587 89.3804772343 0.164242315696 0.000447020451491 NA
654 495538311 8605 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163651885045 0.0014696025997 0.00497279073817 2438 371.225900336 0.230899998006 0.000815829970198 NA
655 650843713 1435 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.093119750596 0.0157206187728 0.122062659373 410 62.42929415 -1.18701223857 0.012103271847 NA
656 646720526 8261 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155348332987 -0.000128943795678 -0.0001462929634 2246 341.990718685 0.0624882637207 -2.27247099258e-05 NA
657 751277535 574 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.160663106364 0.000765417399798 0.00339090177683 214 32.5850462149 0.166615954846 0.000545715728174 NA
658 465339607 5316 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.177459395879 0.000882095142553 0.00282841403933 1532 233.272386922 0.510277146736 0.000502637698939 NA
659 651903203 1036 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.202809077488 0.00205356808347 0.00581831447218 292 44.4618387605 1.00925676107 0.0011834411785 NA
660 706669740 1235 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.164869646943 -0.00067185042115 -0.00235504682188 368 56.0340981639 0.252570573013 -0.000387820215206 NA
661 468925768 925 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.13060052091 0.00391297074849 0.0189150049435 255 38.8279756299 -0.431553228917 0.0024938358459 NA
662 354590520 9470 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.149318323043 -0.000286645437153 -0.00116957095714 2662 405.333612262 -0.0598027649263 -0.000174536563358 NA
663 736348004 6991 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155081442725 0.00120393432342 0.00495198497583 1723 262.355302001 0.0570363421818 0.000769862370472 NA
664 730204807 348 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.118223930613 0.00339685609155 0.0200666968727 89 13.5517248277 -0.654383363498 0.00239634690305 NA
665 752223047 1921 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139122942053 0.0155524221292 0.0796797363777 464 70.6516889893 -0.264162194157 0.0115440397028 NA
666 339819096 6746 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.126802211952 -0.00044775609832 -0.00203584710877 1526 232.358787495 -0.5157701394 -0.000257888064175 NA
667 895598440 9538 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.166047373378 0.0362812333411 0.129873186309 2326 354.172044373 0.279452895297 0.0230587022602 NA
668 678218798 3003 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.156748163632 0.0272099128414 0.123221339836 723 110.088730904 0.0904304952426 0.0205794550206 NA
669 828918615 5218 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.136950461182 -0.000131725390217 -0.000410620539113 1376 209.51880183 -0.310106102008 -5.62231579415e-05 NA
670 696022654 639 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.138247264869 0.00515552657529 0.0217512876609 167 25.4285173733 -0.276378959508 0.00304003550688 NA
671 151758722 1078 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0895792994191 0.00122658013535 0.00958743309494 299 45.5277047582 -1.25227781983 0.000862961967026 NA
672 496256936 8235 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.148333651076 0.0412147298581 0.186476557101 2248 342.295251827 -0.0797471903045 0.030497121059 NA
673 310520249 113 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.129984576827 0.0107438810836 0.0587415478126 39 5.93839627281 -0.401997588593 0.00786594511017 NA
674 131829060 6859 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.146656114799 0.0183100291657 0.0844660670148 1589 241.951581474 -0.113652877062 0.0129322651647 NA
675 727881935 7920 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.13421429697 0.00148370718593 0.00615010871819 2004 305.14220848 -0.365939581468 0.000827972196311 NA
676 634523228 2804 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.145121263794 -0.000128889294552 -0.000281648050718 851 129.578852004 -0.144334855033 -4.08673803814e-05 NA
677 783002281 3308 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.172921333947 0.0302813178203 0.12275537117 1029 156.682301659 0.417665445368 0.0226113783202 NA
678 222761072 5315 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.150147864496 0.000252802184943 0.00112367863008 1452 221.091061234 -0.0429060659572 0.000168812554508 NA
679 420414031 2069 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.144396102044 0.000207244066382 0.00118797546854 492 74.91515298 -0.158281245266 0.000171640723945 NA
680 259469521 3769 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.160515198728 0.0476059832937 0.20047828278 1081 164.600163357 0.166838203437 0.0357548659114 NA
681 860741785 9257 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.148829200945 0.000398829083122 0.00198346475944 2634 401.070148271 -0.0697227456561 0.000295489787587 NA
682 747405562 7273 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.172849717863 0.0975758079835 0.35985408971 1897 288.849685372 0.417181888936 0.0758060525347 NA
683 766489710 1043 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.109215260373 0.00204344628953 0.0112695747375 270 41.1119741964 -0.858456602587 0.00123776661083 NA
684 265583444 2376 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.149722150819 0.0016835176802 0.00776538539908 702 106.891132911 -0.0513308525662 0.00116717061089 NA
685 439424720 562 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.157944043114 0.00720205783576 0.0325604946573 153 23.2967853779 0.111625112429 0.00522762997997 NA
686 345021210 3371 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.132855876471 0.000220782113312 0.00154963409313 851 129.578852004 -0.392095073862 0.000206037236712 NA
687 646537763 4575 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.152342066923 0.0598603907379 0.252132809644 1242 189.115081303 0.0015279443284 0.0439353195122 NA
688 245103690 708 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155941666667 0.00333506099177 0.0127671446098 200 30.4533142195 0.0728074387232 0.00200368844221 NA
689 731548125 5508 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.161328739587 -0.000460449457813 -0.0017260868838 1556 236.926784628 0.183562587768 -0.000278227900428 NA
690 228310131 4222 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.159182110037 0.00124081271245 0.00477242965454 1050 159.879899652 0.139855068569 0.000761497966021 NA
691 246132979 5777 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.154749649049 0.000657114321425 0.00251102205884 1364 207.691602977 0.0502733392814 0.00038906703606 NA
692 220878248 2986 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.127652636944 0.00016069264067 0.00134943739737 654 99.5823374978 -0.496290617479 0.000172375255483 NA
693 269308094 4918 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155903429834 0.00291416624528 0.011468581637 1270 193.378545294 0.073612427961 0.00179827721284 NA
694 409883189 3461 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.11896089756 0.0270731991549 0.158895769306 854 130.035651717 -0.6727873566 0.0205293054853 NA
695 338940387 8761 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.112291549345 0.000779150218633 0.00588897321473 2203 335.443256128 -0.810528661126 0.00066322990349 NA
696 459758799 1379 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.112202924667 0.0377377481894 0.230650505052 363 55.2727653084 -0.802737895249 0.0292437518169 NA
697 699917431 1654 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0877796885832 0.000192426734382 0.00181699535087 376 57.2522307327 -1.2927237025 0.000159639955095 NA
698 494055048 590 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.141831595117 0.0652208624913 0.347604744284 155 23.6013185201 -0.20524768667 0.0596411249797 NA
699 339349848 3849 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.175362035832 0.000990675052853 0.00328506534895 1132 172.365758482 0.467234159821 0.000577021148143 NA
700 711302019 4750 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.164974567939 0.000414442318651 0.00144531707944 1323 201.448673562 0.257260499086 0.000238612563954 NA
701 366026758 2907 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.18331135675 0.000111596770463 0.000272988743602 804 122.422323162 0.626879991743 5.00487512183e-05 NA
702 625605234 6666 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139139694474 0.00208133386183 0.00911876778531 1680 255.807839444 -0.265962761598 0.00127457929529 NA
703 117453093 6577 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.149652534662 -4.51072883154e-05 0.000361718811868 1774 270.120897127 -0.0529715281456 5.41419045617e-05 NA
704 889755647 8078 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.136239377457 4.09716748473e-05 -0.000122287349697 2068 314.88726903 -0.324915148685 -1.66593363329e-05 NA
705 431079020 9731 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.193893807843 -5.29578158161e-05 0.000378491403127 2714 413.251473959 0.844405712949 7.3400995397e-05 NA
706 570532425 2069 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.124624771869 0.0387878777426 0.211963990144 493 75.0674195511 -0.555909824508 0.0295386868419 NA
707 820520220 7851 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.162495041704 -0.000738718446404 -0.00261661524494 2195 334.225123559 0.207389429731 -0.000424632845319 NA
708 666010291 9691 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163275338403 0.0189190253761 0.0826951133085 2629 400.308815416 0.223298205427 0.0140829070228 NA
709 200691523 8409 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163901131953 0.000533972765428 0.00236070819134 2304 350.822179809 0.235925451761 0.000387378843 NA
710 488870857 9893 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.165568898926 -0.000723884789066 -0.00236647837631 2680 408.074410542 0.269830237909 -0.000391353315081 NA
711 366752384 1505 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.181450774239 0.000152299180215 0.000974463801698 482 73.392487269 0.586789889155 0.000176903188139 NA
712 456721157 5137 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.131018859891 0.0424388306254 0.211637067001 1295 197.185209571 -0.430101761248 0.0310006711162 NA
713 252581167 2090 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.177245251543 0.000101135162623 0.00041164361919 643 97.9074052158 0.503576977302 7.29768594135e-05 NA
714 853746131 1780 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.119825382233 0.00153761087412 0.00795026613598 458 69.7380895627 -0.651912379593 0.000956436110685 NA
715 720689278 9678 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.162950392135 -0.000463559676504 -0.00170578123063 2538 386.452557446 0.216691658838 -0.000277721448059 NA
